Date, Stock, Action, Quantity, Price
2023-02-24 00:00:00+00:00, ADSK, BUY, 1134, 192.53
2023-06-13 00:00:00+00:00, ADSK, SELL, 1134, 213.29
2023-07-07 00:00:00+00:00, ADSK, BUY, 1199, 201.57
2023-07-17 00:00:00+00:00, ADSK, SELL, 1199, 213.73
2023-08-07 00:00:00+00:00, ADSK, BUY, 1258, 203.72
2023-09-06 00:00:00+00:00, ADSK, SELL, 1258, 222.20
2023-09-20 00:00:00+00:00, ADSK, BUY, 1346, 207.73
2023-11-14 00:00:00+00:00, ADSK, SELL, 1346, 217.36
2023-02-03 00:00:00+00:00, AEE, BUY, 2559, 85.30
2023-04-11 00:00:00+00:00, AEE, SELL, 2559, 90.17
2023-05-15 00:00:00+00:00, AEE, BUY, 2713, 85.06
2023-07-14 00:00:00+00:00, AEE, SELL, 2713, 85.47
2023-08-09 00:00:00+00:00, AEE, BUY, 2862, 81.01
2023-10-20 00:00:00+00:00, AEE, SELL, 2862, 76.33
2023-12-27 00:00:00+00:00, AEE, BUY, 3047, 71.70
2023-01-30 00:00:00+00:00, AEP, BUY, 2351, 92.87
2023-04-12 00:00:00+00:00, AEP, SELL, 2351, 94.26
2023-05-17 00:00:00+00:00, AEP, BUY, 2545, 87.07
2023-11-02 00:00:00+00:00, AEP, SELL, 2545, 79.24
2023-02-28 00:00:00+00:00, AES, BUY, 8846, 24.68
2023-04-06 00:00:00+00:00, AES, SELL, 8846, 24.40
2023-05-01 00:00:00+00:00, AES, BUY, 9320, 23.16
2023-06-15 00:00:00+00:00, AES, SELL, 9320, 21.49
2023-08-08 00:00:00+00:00, AES, BUY, 10208, 19.62
2023-10-25 00:00:00+00:00, AES, SELL, 10208, 14.68
2023-02-21 00:00:00+00:00, AFL, BUY, 3204, 68.13
2023-04-12 00:00:00+00:00, AFL, SELL, 3204, 65.98
2023-05-19 00:00:00+00:00, AFL, BUY, 3161, 66.88
2023-06-14 00:00:00+00:00, AFL, SELL, 3161, 68.76
2023-08-23 00:00:00+00:00, AFL, BUY, 2971, 73.17
2023-09-12 00:00:00+00:00, AFL, SELL, 2971, 76.27
2023-02-02 00:00:00+00:00, AIG, BUY, 3698, 59.03
2023-04-13 00:00:00+00:00, AIG, SELL, 3698, 51.62
2023-08-22 00:00:00+00:00, AIG, BUY, 3329, 57.34
2023-09-11 00:00:00+00:00, AIG, SELL, 3329, 59.69
2023-03-23 00:00:00+00:00, AIV, BUY, 31597, 6.91
2023-04-06 00:00:00+00:00, AIV, SELL, 31597, 7.70
2023-06-23 00:00:00+00:00, AIV, BUY, 30527, 7.97
2023-07-13 00:00:00+00:00, AIV, SELL, 30527, 8.66
2023-08-02 00:00:00+00:00, AIV, BUY, 32200, 8.21
2023-11-17 00:00:00+00:00, AIV, SELL, 32200, 6.51
2023-02-28 00:00:00+00:00, AIZ, BUY, 1713, 127.39
2023-04-06 00:00:00+00:00, AIZ, SELL, 1713, 118.33
2023-05-26 00:00:00+00:00, AIZ, BUY, 1625, 124.78
2023-06-21 00:00:00+00:00, AIZ, SELL, 1625, 131.34
2023-02-27 00:00:00+00:00, AJG, BUY, 1180, 184.90
2023-04-04 00:00:00+00:00, AJG, SELL, 1180, 193.92
2023-05-25 00:00:00+00:00, AJG, BUY, 1120, 204.32
2023-06-15 00:00:00+00:00, AJG, SELL, 1120, 213.63
2023-12-14 00:00:00+00:00, AJG, BUY, 1054, 227.04
2023-02-16 00:00:00+00:00, AKAM, BUY, 2833, 77.07
2023-03-30 00:00:00+00:00, AKAM, SELL, 2833, 76.55
2023-05-04 00:00:00+00:00, AKAM, BUY, 2814, 77.04
2023-05-16 00:00:00+00:00, AKAM, SELL, 2814, 86.87
2023-06-21 00:00:00+00:00, AKAM, BUY, 2776, 88.07
2023-07-13 00:00:00+00:00, AKAM, SELL, 2776, 93.03
2023-10-30 00:00:00+00:00, AKAM, BUY, 2518, 102.57
2023-11-09 00:00:00+00:00, AKAM, SELL, 2518, 109.79
2023-02-21 00:00:00+00:00, ALB, BUY, 902, 241.96
2023-05-15 00:00:00+00:00, ALB, SELL, 902, 203.75
2023-07-27 00:00:00+00:00, ALB, BUY, 892, 205.95
2023-08-31 00:00:00+00:00, ALB, SELL, 892, 198.71
2023-09-19 00:00:00+00:00, ALB, BUY, 985, 179.99
2023-12-15 00:00:00+00:00, ALB, SELL, 985, 147.06
2023-02-23 00:00:00+00:00, ALGN, BUY, 714, 305.46
2023-04-14 00:00:00+00:00, ALGN, SELL, 714, 342.27
2023-05-09 00:00:00+00:00, ALGN, BUY, 808, 302.74
2023-06-13 00:00:00+00:00, ALGN, SELL, 808, 322.02
2023-08-16 00:00:00+00:00, ALGN, BUY, 725, 358.54
2023-11-20 00:00:00+00:00, ALGN, SELL, 725, 215.24
2023-01-27 00:00:00+00:00, ALL, BUY, 1708, 127.83
2023-02-08 00:00:00+00:00, ALL, SELL, 1708, 136.83
2023-02-28 00:00:00+00:00, ALL, BUY, 1814, 128.78
2023-04-12 00:00:00+00:00, ALL, SELL, 1814, 116.08
2023-05-30 00:00:00+00:00, ALL, BUY, 1903, 110.66
2023-09-25 00:00:00+00:00, ALL, SELL, 1903, 115.24
2023-02-23 00:00:00+00:00, ALLE, BUY, 1918, 113.78
2023-04-26 00:00:00+00:00, ALLE, SELL, 1918, 107.49
2023-08-03 00:00:00+00:00, ALLE, BUY, 1848, 111.59
2023-11-09 00:00:00+00:00, ALLE, SELL, 1848, 101.13
2023-04-19 00:00:00+00:00, AMAT, BUY, 1978, 110.34
2023-05-15 00:00:00+00:00, AMAT, SELL, 1978, 121.11
2023-08-17 00:00:00+00:00, AMAT, BUY, 1741, 137.59
2023-09-05 00:00:00+00:00, AMAT, SELL, 1741, 153.61
2023-09-19 00:00:00+00:00, AMAT, BUY, 1942, 137.71
2023-10-12 00:00:00+00:00, AMAT, SELL, 1942, 145.00
2023-10-30 00:00:00+00:00, AMAT, BUY, 2149, 131.03
2023-11-08 00:00:00+00:00, AMAT, SELL, 2149, 144.23
2023-02-21 00:00:00+00:00, AMCR, BUY, 19705, 11.08
2023-03-31 00:00:00+00:00, AMCR, SELL, 19705, 11.38
2023-04-26 00:00:00+00:00, AMCR, BUY, 20919, 10.72
2023-06-15 00:00:00+00:00, AMCR, SELL, 20919, 10.28
2023-08-14 00:00:00+00:00, AMCR, BUY, 22284, 9.65
2023-11-10 00:00:00+00:00, AMCR, SELL, 22284, 9.07
2023-04-20 00:00:00+00:00, AMD, BUY, 2423, 90.11
2023-05-15 00:00:00+00:00, AMD, SELL, 2423, 97.40
2023-07-06 00:00:00+00:00, AMD, BUY, 2079, 113.48
2023-07-17 00:00:00+00:00, AMD, SELL, 2079, 118.32
2023-09-22 00:00:00+00:00, AMD, BUY, 2557, 96.20
2023-10-11 00:00:00+00:00, AMD, SELL, 2557, 108.31
2023-10-26 00:00:00+00:00, AMD, BUY, 2957, 93.67
2023-11-10 00:00:00+00:00, AMD, SELL, 2957, 118.59
2023-03-10 00:00:00+00:00, AME, BUY, 1608, 135.72
2023-03-31 00:00:00+00:00, AME, SELL, 1608, 145.33
2023-04-21 00:00:00+00:00, AME, BUY, 1699, 137.58
2023-05-15 00:00:00+00:00, AME, SELL, 1699, 146.34
2023-09-19 00:00:00+00:00, AME, BUY, 1628, 152.66
2023-11-09 00:00:00+00:00, AME, SELL, 1628, 147.46
2023-01-27 00:00:00+00:00, AMGN, BUY, 860, 253.65
2023-04-05 00:00:00+00:00, AMGN, SELL, 860, 253.37
2023-04-26 00:00:00+00:00, AMGN, BUY, 913, 238.80
2023-06-22 00:00:00+00:00, AMGN, SELL, 913, 229.66
2023-09-05 00:00:00+00:00, AMGN, BUY, 825, 254.01
2023-09-26 00:00:00+00:00, AMGN, SELL, 825, 269.04
2023-10-31 00:00:00+00:00, AMGN, BUY, 868, 255.70
2023-12-12 00:00:00+00:00, AMGN, SELL, 868, 273.99
2023-03-07 00:00:00+00:00, AMP, BUY, 647, 337.23
2023-04-14 00:00:00+00:00, AMP, SELL, 647, 309.43
2023-08-22 00:00:00+00:00, AMP, BUY, 609, 328.65
2023-09-12 00:00:00+00:00, AMP, SELL, 609, 347.20
2023-10-02 00:00:00+00:00, AMP, BUY, 649, 325.86
2023-11-10 00:00:00+00:00, AMP, SELL, 649, 336.36
2023-02-21 00:00:00+00:00, AMT, BUY, 1066, 204.65
2023-04-12 00:00:00+00:00, AMT, SELL, 1066, 211.26
2023-05-01 00:00:00+00:00, AMT, BUY, 1129, 199.50
2023-06-15 00:00:00+00:00, AMT, SELL, 1129, 194.27
2023-08-16 00:00:00+00:00, AMT, BUY, 1233, 177.99
2023-11-03 00:00:00+00:00, AMT, SELL, 1233, 190.57
2023-02-23 00:00:00+00:00, AMZN, BUY, 2278, 95.82
2023-03-30 00:00:00+00:00, AMZN, SELL, 2278, 102.00
2023-09-29 00:00:00+00:00, AMZN, BUY, 1828, 127.12
2023-11-09 00:00:00+00:00, AMZN, SELL, 1828, 140.60
2023-04-21 00:00:00+00:00, ANET, BUY, 1400, 155.87
2023-05-22 00:00:00+00:00, ANET, SELL, 1400, 145.37
2023-09-21 00:00:00+00:00, ANET, BUY, 1144, 177.86
2023-10-16 00:00:00+00:00, ANET, SELL, 1144, 196.84
2023-10-26 00:00:00+00:00, ANET, BUY, 1327, 169.82
2023-11-15 00:00:00+00:00, ANET, SELL, 1327, 213.74
2023-04-25 00:00:00+00:00, ANSS, BUY, 698, 312.70
2023-05-26 00:00:00+00:00, ANSS, SELL, 698, 319.40
2023-08-03 00:00:00+00:00, ANSS, BUY, 730, 305.47
2023-09-05 00:00:00+00:00, ANSS, SELL, 730, 317.46
2023-09-21 00:00:00+00:00, ANSS, BUY, 770, 300.76
2023-11-14 00:00:00+00:00, ANSS, SELL, 770, 297.94
2023-12-05 00:00:00+00:00, ANSS, BUY, 822, 279.27
2023-12-22 00:00:00+00:00, ANSS, SELL, 822, 357.98
2023-02-23 00:00:00+00:00, AON, BUY, 717, 304.48
2023-03-31 00:00:00+00:00, AON, SELL, 717, 315.29
2023-05-26 00:00:00+00:00, AON, BUY, 727, 310.67
2023-06-14 00:00:00+00:00, AON, SELL, 727, 322.97
2023-07-31 00:00:00+00:00, AON, BUY, 737, 318.50
2023-08-28 00:00:00+00:00, AON, SELL, 737, 331.51
2023-10-02 00:00:00+00:00, AON, BUY, 761, 321.36
2023-11-10 00:00:00+00:00, AON, SELL, 761, 334.04
2023-12-20 00:00:00+00:00, AON, BUY, 864, 294.12
2023-02-22 00:00:00+00:00, AOS, BUY, 3334, 65.47
2023-04-26 00:00:00+00:00, AOS, SELL, 3334, 67.50
2023-05-31 00:00:00+00:00, AOS, BUY, 3520, 63.94
2023-06-21 00:00:00+00:00, AOS, SELL, 3520, 69.85
2023-08-08 00:00:00+00:00, AOS, BUY, 3357, 73.24
2023-10-11 00:00:00+00:00, AOS, SELL, 3357, 71.09
2023-02-17 00:00:00+00:00, APA, BUY, 5732, 38.09
2023-04-04 00:00:00+00:00, APA, SELL, 5732, 38.10
2023-05-02 00:00:00+00:00, APA, BUY, 6356, 34.36
2023-07-11 00:00:00+00:00, APA, SELL, 6356, 37.28
2023-09-22 00:00:00+00:00, APA, BUY, 5891, 40.22
2023-12-27 00:00:00+00:00, APA, SELL, 5891, 37.17
2023-02-13 00:00:00+00:00, APD, BUY, 761, 286.70
2023-04-13 00:00:00+00:00, APD, SELL, 761, 288.14
2023-05-18 00:00:00+00:00, APD, BUY, 796, 275.45
2023-06-14 00:00:00+00:00, APD, SELL, 796, 288.84
2023-08-03 00:00:00+00:00, APD, BUY, 816, 281.82
2023-09-08 00:00:00+00:00, APD, SELL, 816, 298.51
2023-09-29 00:00:00+00:00, APD, BUY, 859, 283.40
2023-12-26 00:00:00+00:00, APD, SELL, 859, 274.87
2023-02-23 00:00:00+00:00, APH, BUY, 5624, 38.82
2023-03-31 00:00:00+00:00, APH, SELL, 5624, 40.86
2023-04-21 00:00:00+00:00, APH, BUY, 5981, 38.42
2023-06-13 00:00:00+00:00, APH, SELL, 5981, 40.41
2023-08-18 00:00:00+00:00, APH, BUY, 5672, 42.62
2023-11-08 00:00:00+00:00, APH, SELL, 5672, 42.58
2023-03-10 00:00:00+00:00, APTV, BUY, 1965, 111.08
2023-06-14 00:00:00+00:00, APTV, SELL, 1965, 101.01
2023-08-02 00:00:00+00:00, APTV, BUY, 1868, 106.28
2023-09-06 00:00:00+00:00, APTV, SELL, 1868, 102.35
2023-10-27 00:00:00+00:00, APTV, BUY, 2223, 86.01
2023-11-29 00:00:00+00:00, APTV, SELL, 2223, 82.27
2023-02-23 00:00:00+00:00, ARE, BUY, 1401, 155.81
2023-06-14 00:00:00+00:00, ARE, SELL, 1401, 121.92
2023-08-15 00:00:00+00:00, ARE, BUY, 1465, 116.57
2023-11-30 00:00:00+00:00, ARE, SELL, 1465, 109.40
2023-03-10 00:00:00+00:00, ATO, BUY, 2000, 109.16
2023-04-12 00:00:00+00:00, ATO, SELL, 2000, 115.90
2023-06-01 00:00:00+00:00, ATO, BUY, 2068, 112.07
2023-07-19 00:00:00+00:00, ATO, SELL, 2068, 121.17
2023-08-10 00:00:00+00:00, ATO, BUY, 2142, 116.96
2023-10-17 00:00:00+00:00, ATO, SELL, 2142, 112.73
2023-03-01 00:00:00+00:00, AVB, BUY, 1298, 168.21
2023-04-12 00:00:00+00:00, AVB, SELL, 1298, 170.09
2023-05-25 00:00:00+00:00, AVB, BUY, 1295, 170.47
2023-06-08 00:00:00+00:00, AVB, SELL, 1295, 186.40
2023-08-03 00:00:00+00:00, AVB, BUY, 1309, 184.39
2023-12-04 00:00:00+00:00, AVB, SELL, 1309, 177.74
2023-09-21 00:00:00+00:00, AVGO, BUY, 2701, 80.84
2023-10-11 00:00:00+00:00, AVGO, SELL, 2701, 87.46
2023-12-06 00:00:00+00:00, AVGO, BUY, 2614, 90.36
2023-12-13 00:00:00+00:00, AVGO, SELL, 2614, 108.97
2023-03-10 00:00:00+00:00, AVY, BUY, 1278, 170.74
2023-04-06 00:00:00+00:00, AVY, SELL, 1278, 176.87
2023-04-26 00:00:00+00:00, AVY, BUY, 1369, 165.12
2023-07-19 00:00:00+00:00, AVY, SELL, 1369, 177.42
2023-08-17 00:00:00+00:00, AVY, BUY, 1370, 177.31
2023-11-14 00:00:00+00:00, AVY, SELL, 1370, 187.95
2023-02-22 00:00:00+00:00, AWK, BUY, 1488, 146.68
2023-03-30 00:00:00+00:00, AWK, SELL, 1488, 145.89
2023-05-18 00:00:00+00:00, AWK, BUY, 1532, 141.73
2023-06-08 00:00:00+00:00, AWK, SELL, 1532, 147.12
2023-08-10 00:00:00+00:00, AWK, BUY, 1616, 139.48
2023-11-14 00:00:00+00:00, AWK, SELL, 1616, 129.74
2023-03-10 00:00:00+00:00, AXP, BUY, 1317, 165.70
2023-06-01 00:00:00+00:00, AXP, SELL, 1317, 162.72
2023-08-09 00:00:00+00:00, AXP, BUY, 1308, 163.82
2023-11-09 00:00:00+00:00, AXP, SELL, 1308, 152.37
2023-03-10 00:00:00+00:00, AZO, BUY, 90, 2421.39
2023-04-06 00:00:00+00:00, AZO, SELL, 90, 2530.68
2023-05-23 00:00:00+00:00, AZO, BUY, 92, 2463.41
2023-07-12 00:00:00+00:00, AZO, SELL, 92, 2573.38
2023-05-08 00:00:00+00:00, BA, BUY, 1106, 197.26
2023-06-13 00:00:00+00:00, BA, SELL, 1106, 220.38
2023-08-17 00:00:00+00:00, BA, BUY, 1086, 224.54
2023-11-09 00:00:00+00:00, BA, SELL, 1086, 193.33
2023-02-22 00:00:00+00:00, BAC, BUY, 6367, 34.29
2023-04-18 00:00:00+00:00, BAC, SELL, 6367, 30.56
2023-05-04 00:00:00+00:00, BAC, BUY, 7209, 26.99
2023-07-18 00:00:00+00:00, BAC, SELL, 7209, 30.70
2023-08-15 00:00:00+00:00, BAC, BUY, 7392, 29.94
2023-11-14 00:00:00+00:00, BAC, SELL, 7392, 29.22
2023-01-23 00:00:00+00:00, BAX, BUY, 4836, 45.14
2023-04-06 00:00:00+00:00, BAX, SELL, 4836, 42.30
2023-05-17 00:00:00+00:00, BAX, BUY, 4782, 42.78
2023-06-16 00:00:00+00:00, BAX, SELL, 4782, 45.36
2023-08-08 00:00:00+00:00, BAX, BUY, 5072, 42.77
2023-11-02 00:00:00+00:00, BAX, SELL, 5072, 34.25
2023-02-23 00:00:00+00:00, BBY, BUY, 2630, 83.00
2023-06-12 00:00:00+00:00, BBY, SELL, 2630, 76.40
2023-08-08 00:00:00+00:00, BBY, BUY, 2538, 79.16
2023-11-29 00:00:00+00:00, BBY, SELL, 2538, 70.78
2023-02-27 00:00:00+00:00, BDX, BUY, 921, 236.89
2023-03-30 00:00:00+00:00, BDX, SELL, 921, 245.17
2023-05-17 00:00:00+00:00, BDX, BUY, 899, 251.28
2023-06-15 00:00:00+00:00, BDX, SELL, 899, 256.16
2023-09-12 00:00:00+00:00, BDX, BUY, 873, 263.70
2023-12-26 00:00:00+00:00, BDX, SELL, 873, 243.30
2023-02-23 00:00:00+00:00, BEN, BUY, 7336, 29.76
2023-06-09 00:00:00+00:00, BEN, SELL, 7336, 26.37
2023-08-15 00:00:00+00:00, BEN, BUY, 7181, 26.94
2023-12-01 00:00:00+00:00, BEN, SELL, 7181, 25.63
2023-02-28 00:00:00+00:00, BIIB, BUY, 809, 269.86
2023-03-29 00:00:00+00:00, BIIB, SELL, 809, 274.01
2023-05-25 00:00:00+00:00, BIIB, BUY, 746, 297.13
2023-12-11 00:00:00+00:00, BIIB, SELL, 746, 246.11
2023-05-05 00:00:00+00:00, BIO, BUY, 566, 385.24
2023-07-11 00:00:00+00:00, BIO, SELL, 566, 395.19
2023-08-11 00:00:00+00:00, BIO, BUY, 563, 397.12
2023-11-16 00:00:00+00:00, BIO, SELL, 563, 304.50
2023-03-09 00:00:00+00:00, BK, BUY, 4548, 48.00
2023-04-13 00:00:00+00:00, BK, SELL, 4548, 46.20
2023-05-01 00:00:00+00:00, BK, BUY, 4987, 42.14
2023-06-06 00:00:00+00:00, BK, SELL, 4987, 43.41
2023-08-25 00:00:00+00:00, BK, BUY, 4950, 43.73
2023-09-12 00:00:00+00:00, BK, SELL, 4950, 45.38
2023-09-22 00:00:00+00:00, BK, BUY, 5261, 42.70
2023-11-03 00:00:00+00:00, BK, SELL, 5261, 45.25
2023-08-25 00:00:00+00:00, BKNG, BUY, 71, 3042.51
2023-11-08 00:00:00+00:00, BKNG, SELL, 71, 3020.34
2023-03-15 00:00:00+00:00, BKR, BUY, 8131, 26.85
2023-04-13 00:00:00+00:00, BKR, SELL, 8131, 29.45
2023-10-04 00:00:00+00:00, BKR, BUY, 7226, 33.14
2023-12-26 00:00:00+00:00, BKR, SELL, 7226, 34.78
2023-02-21 00:00:00+00:00, BLK, BUY, 313, 695.75
2023-03-31 00:00:00+00:00, BLK, SELL, 313, 669.12
2023-05-04 00:00:00+00:00, BLK, BUY, 332, 631.66
2023-06-15 00:00:00+00:00, BLK, SELL, 332, 711.19
2023-07-07 00:00:00+00:00, BLK, BUY, 345, 684.10
2023-07-12 00:00:00+00:00, BLK, SELL, 345, 726.00
2023-08-08 00:00:00+00:00, BLK, BUY, 359, 696.98
2023-09-12 00:00:00+00:00, BLK, SELL, 359, 697.34
2023-09-21 00:00:00+00:00, BLK, BUY, 375, 668.83
2023-11-10 00:00:00+00:00, BLK, SELL, 375, 665.00
2023-02-24 00:00:00+00:00, BMY, BUY, 3111, 70.18
2023-03-30 00:00:00+00:00, BMY, SELL, 3111, 68.20
2023-04-27 00:00:00+00:00, BMY, BUY, 3138, 67.61
2023-12-19 00:00:00+00:00, BMY, SELL, 3138, 52.11
2023-02-22 00:00:00+00:00, BR, BUY, 1528, 142.86
2023-03-30 00:00:00+00:00, BR, SELL, 1528, 145.11
2023-05-31 00:00:00+00:00, BR, BUY, 1511, 146.72
2023-06-15 00:00:00+00:00, BR, SELL, 1511, 159.70
2023-09-27 00:00:00+00:00, BR, BUY, 1332, 181.22
2023-11-14 00:00:00+00:00, BR, SELL, 1332, 181.01
2023-05-26 00:00:00+00:00, BSX, BUY, 4276, 51.06
2023-06-16 00:00:00+00:00, BSX, SELL, 4276, 54.32
2023-08-09 00:00:00+00:00, BSX, BUY, 4549, 51.06
2023-08-28 00:00:00+00:00, BSX, SELL, 4549, 53.79
2023-03-10 00:00:00+00:00, BWA, BUY, 5173, 42.20
2023-07-11 00:00:00+00:00, BWA, SELL, 5173, 45.57
2023-08-02 00:00:00+00:00, BWA, BUY, 5485, 42.98
2023-12-27 00:00:00+00:00, BWA, SELL, 5485, 35.84
2023-02-23 00:00:00+00:00, BXP, BUY, 3184, 68.57
2023-06-14 00:00:00+00:00, BXP, SELL, 3184, 54.23
2023-08-25 00:00:00+00:00, BXP, BUY, 2697, 64.01
2023-12-01 00:00:00+00:00, BXP, SELL, 2697, 63.28
2023-03-13 00:00:00+00:00, C, BUY, 4880, 44.74
2023-04-12 00:00:00+00:00, C, SELL, 4880, 46.92
2023-05-04 00:00:00+00:00, C, BUY, 5099, 44.90
2023-06-14 00:00:00+00:00, C, SELL, 5099, 48.24
2023-06-29 00:00:00+00:00, C, BUY, 5314, 46.29
2023-09-14 00:00:00+00:00, C, SELL, 5314, 43.14
2023-10-04 00:00:00+00:00, C, BUY, 5759, 39.81
2023-11-10 00:00:00+00:00, C, SELL, 5759, 42.08
2023-01-26 00:00:00+00:00, CAG, BUY, 5926, 36.84
2023-03-29 00:00:00+00:00, CAG, SELL, 5926, 37.56
2023-05-15 00:00:00+00:00, CAG, BUY, 6092, 36.54
2023-12-04 00:00:00+00:00, CAG, SELL, 6092, 28.96
2023-03-01 00:00:00+00:00, CAH, BUY, 2873, 75.98
2023-04-04 00:00:00+00:00, CAH, SELL, 2873, 76.66
2023-08-22 00:00:00+00:00, CAH, BUY, 2575, 85.52
2023-10-13 00:00:00+00:00, CAH, SELL, 2575, 93.22
2023-12-15 00:00:00+00:00, CAH, BUY, 2389, 100.49
2023-08-17 00:00:00+00:00, CARR, BUY, 4115, 53.05
2023-09-07 00:00:00+00:00, CARR, SELL, 4115, 57.25
2023-09-21 00:00:00+00:00, CARR, BUY, 4482, 52.56
2023-11-14 00:00:00+00:00, CARR, SELL, 4482, 52.81
2023-02-16 00:00:00+00:00, CAT, BUY, 885, 246.52
2023-06-07 00:00:00+00:00, CAT, SELL, 885, 235.55
2023-08-21 00:00:00+00:00, CAT, BUY, 764, 272.75
2023-11-20 00:00:00+00:00, CAT, SELL, 764, 250.45
2023-02-14 00:00:00+00:00, CB, BUY, 1023, 213.32
2023-04-12 00:00:00+00:00, CB, SELL, 1023, 199.23
2023-05-25 00:00:00+00:00, CB, BUY, 1069, 190.59
2023-07-27 00:00:00+00:00, CB, SELL, 1069, 211.20
2023-12-20 00:00:00+00:00, CB, BUY, 1032, 218.81
2023-01-24 00:00:00+00:00, CBOE, BUY, 1796, 121.57
2023-02-13 00:00:00+00:00, CBOE, SELL, 1796, 128.58
2023-03-10 00:00:00+00:00, CBOE, BUY, 1946, 118.65
2023-03-29 00:00:00+00:00, CBOE, SELL, 1946, 132.69
2023-05-31 00:00:00+00:00, CBOE, BUY, 1950, 132.42
2023-07-17 00:00:00+00:00, CBOE, SELL, 1950, 141.03
