Date, Stock, Action, Quantity, Price
2020-04-30 00:00:00+00:00, ADM, BUY, 587, 37.14
2020-12-29 00:00:00+00:00, ADM, SELL, 587, 49.45
2020-12-31 00:00:00+00:00, ADM, BUY, 576, 50.41
2020-05-05 00:00:00+00:00, ADP, BUY, 149, 145.82
2020-07-29 00:00:00+00:00, ADP, SELL, 149, 137.12
2020-10-12 00:00:00+00:00, ADP, BUY, 136, 150.58
2020-04-30 00:00:00+00:00, ADSK, BUY, 116, 187.13
2020-09-22 00:00:00+00:00, ADSK, SELL, 116, 229.56
2020-10-21 00:00:00+00:00, ADSK, BUY, 105, 254.01
2020-03-13 00:00:00+00:00, AEE, BUY, 286, 76.15
2020-03-18 00:00:00+00:00, AEE, SELL, 286, 76.15
2020-06-17 00:00:00+00:00, AEE, BUY, 301, 72.46
2020-07-06 00:00:00+00:00, AEE, SELL, 301, 73.34
2020-07-14 00:00:00+00:00, AEE, BUY, 288, 76.57
2020-09-16 00:00:00+00:00, AEE, SELL, 288, 77.94
2020-10-16 00:00:00+00:00, AEE, BUY, 273, 82.39
2020-12-02 00:00:00+00:00, AEE, SELL, 273, 78.49
2020-06-09 00:00:00+00:00, AEP, BUY, 254, 85.91
2020-07-07 00:00:00+00:00, AEP, SELL, 254, 82.39
2020-07-15 00:00:00+00:00, AEP, BUY, 247, 84.68
2020-08-26 00:00:00+00:00, AEP, SELL, 247, 78.61
2020-10-08 00:00:00+00:00, AEP, BUY, 217, 89.38
2020-12-01 00:00:00+00:00, AEP, SELL, 217, 85.21
2020-05-21 00:00:00+00:00, AES, BUY, 1773, 12.31
2020-05-22 00:00:00+00:00, AES, SELL, 1773, 12.24
2020-06-12 00:00:00+00:00, AES, BUY, 1713, 12.67
2020-05-04 00:00:00+00:00, AFL, BUY, 610, 35.75
2020-06-02 00:00:00+00:00, AFL, SELL, 610, 37.24
2020-06-08 00:00:00+00:00, AFL, BUY, 540, 42.10
2020-07-08 00:00:00+00:00, AFL, SELL, 540, 35.40
2020-08-14 00:00:00+00:00, AFL, BUY, 502, 38.07
2020-09-30 00:00:00+00:00, AFL, SELL, 502, 36.35
2020-10-08 00:00:00+00:00, AFL, BUY, 477, 38.24
2020-10-14 00:00:00+00:00, AFL, SELL, 477, 36.98
2020-10-21 00:00:00+00:00, AFL, BUY, 481, 36.65
2020-11-02 00:00:00+00:00, AFL, SELL, 481, 35.52
2020-11-11 00:00:00+00:00, AFL, BUY, 418, 40.88
2020-05-18 00:00:00+00:00, AIG, BUY, 767, 28.45
2020-07-17 00:00:00+00:00, AIG, SELL, 767, 32.12
2020-10-22 00:00:00+00:00, AIG, BUY, 770, 32.01
2020-05-18 00:00:00+00:00, AIV, BUY, 4488, 4.86
2020-07-15 00:00:00+00:00, AIV, SELL, 4488, 5.09
2020-12-15 00:00:00+00:00, AIV, BUY, 4532, 5.04
2020-06-10 00:00:00+00:00, AIZ, BUY, 190, 114.44
2020-07-14 00:00:00+00:00, AIZ, SELL, 190, 101.53
2020-08-06 00:00:00+00:00, AIZ, BUY, 163, 118.87
2020-10-12 00:00:00+00:00, AIZ, SELL, 163, 126.35
2020-10-15 00:00:00+00:00, AIZ, BUY, 167, 123.12
2020-03-13 00:00:00+00:00, AJG, BUY, 242, 90.06
2020-03-17 00:00:00+00:00, AJG, SELL, 242, 85.46
2020-05-19 00:00:00+00:00, AJG, BUY, 229, 90.22
2020-09-16 00:00:00+00:00, AJG, SELL, 229, 103.04
2020-10-13 00:00:00+00:00, AJG, BUY, 217, 108.67
2020-04-15 00:00:00+00:00, AKAM, BUY, 217, 100.39
2020-09-04 00:00:00+00:00, AKAM, SELL, 217, 108.43
2020-09-22 00:00:00+00:00, AKAM, BUY, 209, 112.75
2020-09-24 00:00:00+00:00, AKAM, SELL, 209, 110.47
2020-10-13 00:00:00+00:00, AKAM, BUY, 200, 115.46
2020-10-23 00:00:00+00:00, AKAM, SELL, 200, 106.75
2020-12-18 00:00:00+00:00, AKAM, BUY, 199, 107.08
2020-03-13 00:00:00+00:00, ALB, BUY, 321, 68.01
2020-03-17 00:00:00+00:00, ALB, SELL, 321, 67.06
2020-05-19 00:00:00+00:00, ALB, BUY, 338, 63.51
2020-10-13 00:00:00+00:00, ALB, SELL, 338, 95.14
2020-10-26 00:00:00+00:00, ALB, BUY, 341, 94.48
2020-05-04 00:00:00+00:00, ALGN, BUY, 103, 210.14
2020-05-21 00:00:00+00:00, ALK, BUY, 685, 31.84
2020-07-27 00:00:00+00:00, ALK, SELL, 685, 34.15
2020-08-24 00:00:00+00:00, ALK, BUY, 624, 37.52
2020-10-13 00:00:00+00:00, ALK, SELL, 624, 38.00
2020-11-10 00:00:00+00:00, ALK, BUY, 521, 45.52
2020-04-30 00:00:00+00:00, ALL, BUY, 214, 101.72
2020-06-09 00:00:00+00:00, ALL, SELL, 214, 103.21
2020-08-18 00:00:00+00:00, ALL, BUY, 233, 94.68
2020-09-18 00:00:00+00:00, ALL, SELL, 233, 91.28
2020-11-18 00:00:00+00:00, ALL, BUY, 213, 100.07
2020-05-14 00:00:00+00:00, ALLE, BUY, 233, 93.57
2020-08-04 00:00:00+00:00, ALLE, SELL, 233, 99.41
2020-10-20 00:00:00+00:00, ALLE, BUY, 220, 105.30
2020-05-04 00:00:00+00:00, AMAT, BUY, 458, 47.58
2020-09-10 00:00:00+00:00, AMAT, SELL, 458, 55.12
2020-10-21 00:00:00+00:00, AMAT, BUY, 407, 62.11
2020-04-29 00:00:00+00:00, AMCR, BUY, 2362, 9.24
2020-10-15 00:00:00+00:00, AMCR, SELL, 2362, 11.47
2020-10-20 00:00:00+00:00, AMCR, BUY, 2421, 11.19
2020-11-06 00:00:00+00:00, AMCR, SELL, 2421, 11.52
2020-11-09 00:00:00+00:00, AMCR, BUY, 2317, 12.04
2020-04-20 00:00:00+00:00, AMD, BUY, 383, 56.97
2020-06-19 00:00:00+00:00, AMD, SELL, 383, 54.23
2020-07-22 00:00:00+00:00, AMD, BUY, 336, 61.79
2020-09-30 00:00:00+00:00, AMD, SELL, 336, 81.99
2020-10-19 00:00:00+00:00, AMD, BUY, 336, 82.00
2020-11-03 00:00:00+00:00, AMD, SELL, 336, 76.58
2020-11-24 00:00:00+00:00, AMD, BUY, 302, 85.07
2020-05-01 00:00:00+00:00, AME, BUY, 271, 80.49
2020-04-20 00:00:00+00:00, AMGN, BUY, 92, 236.60
2020-06-11 00:00:00+00:00, AMGN, SELL, 92, 218.90
2020-07-06 00:00:00+00:00, AMGN, BUY, 78, 256.25
2020-08-21 00:00:00+00:00, AMGN, SELL, 78, 237.64
2020-09-18 00:00:00+00:00, AMGN, BUY, 75, 247.72
2020-10-19 00:00:00+00:00, AMGN, SELL, 75, 230.71
2020-12-31 00:00:00+00:00, AMGN, BUY, 76, 229.92
2020-05-07 00:00:00+00:00, AMP, BUY, 179, 121.73
2020-09-18 00:00:00+00:00, AMP, SELL, 179, 157.71
2020-10-13 00:00:00+00:00, AMP, BUY, 169, 166.73
2020-03-13 00:00:00+00:00, AMT, BUY, 91, 238.99
2020-03-18 00:00:00+00:00, AMT, SELL, 91, 217.14
2020-04-22 00:00:00+00:00, AMT, BUY, 78, 252.98
2020-08-05 00:00:00+00:00, AMT, SELL, 78, 255.29
2020-03-13 00:00:00+00:00, AMZN, BUY, 244, 89.25
2020-03-16 00:00:00+00:00, AMZN, SELL, 244, 84.46
2020-04-15 00:00:00+00:00, AMZN, BUY, 179, 115.38
2020-09-28 00:00:00+00:00, AMZN, SELL, 179, 158.70
2020-10-23 00:00:00+00:00, AMZN, BUY, 177, 160.22
2020-11-13 00:00:00+00:00, AMZN, SELL, 177, 156.44
2020-12-23 00:00:00+00:00, AMZN, BUY, 174, 159.26
2020-04-21 00:00:00+00:00, ANET, BUY, 1746, 12.50
2020-07-06 00:00:00+00:00, ANET, SELL, 1746, 13.40
2020-07-29 00:00:00+00:00, ANET, BUY, 1516, 15.43
2020-09-01 00:00:00+00:00, ANET, SELL, 1516, 14.01
2020-10-20 00:00:00+00:00, ANET, BUY, 1531, 13.87
2020-04-27 00:00:00+00:00, ANSS, BUY, 83, 262.87
2020-10-01 00:00:00+00:00, ANSS, SELL, 83, 334.80
2020-10-13 00:00:00+00:00, ANSS, BUY, 79, 351.31
2020-11-13 00:00:00+00:00, ANSS, SELL, 79, 328.21
2020-12-02 00:00:00+00:00, ANSS, BUY, 77, 334.93
2020-12-03 00:00:00+00:00, ANSS, SELL, 77, 337.54
2020-12-09 00:00:00+00:00, ANSS, BUY, 78, 334.55
2020-05-05 00:00:00+00:00, AON, BUY, 119, 182.93
2020-07-07 00:00:00+00:00, AON, SELL, 119, 192.46
2020-07-14 00:00:00+00:00, AON, BUY, 115, 199.05
2020-08-26 00:00:00+00:00, AON, SELL, 115, 195.44
2020-09-21 00:00:00+00:00, AON, BUY, 113, 199.20
2020-11-04 00:00:00+00:00, AON, SELL, 113, 183.48
2020-12-03 00:00:00+00:00, AON, BUY, 98, 210.18
2020-04-29 00:00:00+00:00, AOS, BUY, 495, 44.06
2020-09-09 00:00:00+00:00, AOS, SELL, 495, 48.25
2020-09-22 00:00:00+00:00, AOS, BUY, 454, 52.66
2020-05-08 00:00:00+00:00, APA, BUY, 1753, 12.45
2020-09-11 00:00:00+00:00, APA, SELL, 1753, 11.89
2020-11-24 00:00:00+00:00, APA, BUY, 1485, 14.04
2020-04-30 00:00:00+00:00, APD, BUY, 96, 225.58
2020-10-28 00:00:00+00:00, APD, SELL, 96, 272.98
2020-05-04 00:00:00+00:00, APH, BUY, 1040, 20.98
2020-09-28 00:00:00+00:00, APH, SELL, 1040, 27.05
2020-10-09 00:00:00+00:00, APH, BUY, 991, 28.37
2020-05-04 00:00:00+00:00, APTV, BUY, 339, 64.27
2020-04-30 00:00:00+00:00, ARE, BUY, 138, 157.09
2020-09-11 00:00:00+00:00, ARE, SELL, 138, 158.36
2020-11-27 00:00:00+00:00, ARE, BUY, 135, 162.14
2020-04-30 00:00:00+00:00, ATO, BUY, 214, 101.97
2020-05-22 00:00:00+00:00, ATO, SELL, 214, 98.33
2020-06-17 00:00:00+00:00, ATO, BUY, 208, 101.18
2020-07-08 00:00:00+00:00, ATO, SELL, 208, 99.38
2020-07-27 00:00:00+00:00, ATO, BUY, 201, 102.57
2020-09-04 00:00:00+00:00, ATO, SELL, 201, 97.22
2020-11-10 00:00:00+00:00, ATO, BUY, 191, 102.45
2020-12-24 00:00:00+00:00, ATO, SELL, 191, 92.77
2020-05-19 00:00:00+00:00, AVB, BUY, 141, 154.65
2020-07-08 00:00:00+00:00, AVB, SELL, 141, 153.30
2020-08-27 00:00:00+00:00, AVB, BUY, 136, 158.45
2020-09-30 00:00:00+00:00, AVB, SELL, 136, 149.34
2020-11-17 00:00:00+00:00, AVB, BUY, 117, 174.12
2020-04-28 00:00:00+00:00, AVGO, BUY, 824, 26.47
2020-05-04 00:00:00+00:00, AVY, BUY, 204, 106.92
2020-08-24 00:00:00+00:00, AVY, SELL, 204, 115.38
2020-08-28 00:00:00+00:00, AVY, BUY, 199, 118.18
2020-09-10 00:00:00+00:00, AVY, SELL, 199, 116.04
2020-09-15 00:00:00+00:00, AVY, BUY, 180, 128.02
2020-03-13 00:00:00+00:00, AWK, BUY, 170, 128.29
2020-03-19 00:00:00+00:00, AWK, SELL, 170, 115.12
2020-05-01 00:00:00+00:00, AWK, BUY, 164, 119.20
2020-05-13 00:00:00+00:00, AWK, SELL, 164, 116.51
2020-06-09 00:00:00+00:00, AWK, BUY, 146, 130.70
2020-09-16 00:00:00+00:00, AWK, SELL, 146, 142.77
2020-10-08 00:00:00+00:00, AWK, BUY, 134, 155.85
2020-12-10 00:00:00+00:00, AWK, SELL, 134, 148.07
2020-05-19 00:00:00+00:00, AXP, BUY, 250, 87.26
2020-07-17 00:00:00+00:00, AXP, SELL, 250, 95.18
2020-08-20 00:00:00+00:00, AXP, BUY, 246, 96.72
2020-10-16 00:00:00+00:00, AXP, SELL, 246, 104.91
2020-10-19 00:00:00+00:00, AXP, BUY, 252, 102.47
2020-10-30 00:00:00+00:00, AXP, SELL, 252, 91.24
2020-11-17 00:00:00+00:00, AXP, BUY, 197, 116.48
2020-04-30 00:00:00+00:00, AZO, BUY, 21, 1020.32
2020-10-01 00:00:00+00:00, AZO, SELL, 21, 1181.72
2020-12-22 00:00:00+00:00, AZO, BUY, 21, 1190.19
2020-06-05 00:00:00+00:00, BA, BUY, 106, 205.43
2020-07-30 00:00:00+00:00, BA, SELL, 106, 161.95
2020-11-13 00:00:00+00:00, BA, BUY, 92, 187.11
2020-05-07 00:00:00+00:00, BAC, BUY, 955, 22.84
2020-07-14 00:00:00+00:00, BAC, SELL, 955, 24.14
2020-08-11 00:00:00+00:00, BAC, BUY, 857, 26.92
2020-09-25 00:00:00+00:00, BAC, SELL, 857, 23.49
2020-11-12 00:00:00+00:00, BAC, BUY, 754, 26.69
2020-04-22 00:00:00+00:00, BAX, BUY, 241, 90.54
2020-06-11 00:00:00+00:00, BAX, SELL, 241, 83.57
2020-07-24 00:00:00+00:00, BAX, BUY, 225, 89.26
2020-08-06 00:00:00+00:00, BAX, SELL, 225, 80.37
2020-08-10 00:00:00+00:00, BAX, BUY, 218, 83.10
2020-08-17 00:00:00+00:00, BAX, SELL, 218, 83.70
2020-12-30 00:00:00+00:00, BAX, BUY, 230, 79.20
2020-05-01 00:00:00+00:00, BBY, BUY, 302, 72.26
2020-12-03 00:00:00+00:00, BBY, SELL, 302, 106.54
2020-04-22 00:00:00+00:00, BDX, BUY, 83, 260.25
2020-06-08 00:00:00+00:00, BDX, SELL, 83, 241.21
2020-07-17 00:00:00+00:00, BDX, BUY, 77, 260.47
2020-09-01 00:00:00+00:00, BDX, SELL, 77, 234.97
2020-10-29 00:00:00+00:00, BDX, BUY, 80, 226.80
2020-12-10 00:00:00+00:00, BDX, SELL, 80, 236.42
2020-12-18 00:00:00+00:00, BDX, BUY, 77, 245.94
2020-05-15 00:00:00+00:00, BEN, BUY, 1229, 17.76
2020-07-30 00:00:00+00:00, BEN, SELL, 1229, 20.67
2020-08-17 00:00:00+00:00, BEN, BUY, 1165, 21.80
2020-09-14 00:00:00+00:00, BEN, SELL, 1165, 20.37
2020-10-19 00:00:00+00:00, BEN, BUY, 1023, 23.20
2020-11-12 00:00:00+00:00, BEN, SELL, 1023, 19.81
2020-12-04 00:00:00+00:00, BEN, BUY, 855, 23.71
2020-03-13 00:00:00+00:00, BIIB, BUY, 71, 305.21
2020-03-23 00:00:00+00:00, BIIB, SELL, 71, 269.19
2020-04-22 00:00:00+00:00, BIIB, BUY, 64, 298.01
2020-06-04 00:00:00+00:00, BIIB, SELL, 64, 299.65
2020-08-07 00:00:00+00:00, BIIB, BUY, 63, 305.71
2020-09-11 00:00:00+00:00, BIIB, SELL, 63, 269.91
2020-10-19 00:00:00+00:00, BIIB, BUY, 63, 268.77
2020-10-28 00:00:00+00:00, BIIB, SELL, 63, 244.26
2020-03-13 00:00:00+00:00, BIO, BUY, 62, 347.79
2020-03-16 00:00:00+00:00, BIO, SELL, 62, 335.71
2020-04-20 00:00:00+00:00, BIO, BUY, 49, 424.95
2020-06-29 00:00:00+00:00, BIO, SELL, 49, 432.34
2020-07-20 00:00:00+00:00, BIO, BUY, 41, 520.37
2020-09-14 00:00:00+00:00, BIO, SELL, 41, 508.84
2020-10-07 00:00:00+00:00, BIO, BUY, 38, 545.39
2020-12-08 00:00:00+00:00, BIO, SELL, 38, 559.27
2020-04-30 00:00:00+00:00, BK, BUY, 581, 37.54
2020-07-23 00:00:00+00:00, BK, SELL, 581, 36.54
2020-09-02 00:00:00+00:00, BK, BUY, 564, 37.67
2020-09-09 00:00:00+00:00, BK, SELL, 564, 35.89
2020-10-23 00:00:00+00:00, BK, BUY, 537, 37.67
2020-05-07 00:00:00+00:00, BKNG, BUY, 15, 1443.91
2020-09-30 00:00:00+00:00, BKNG, SELL, 15, 1710.68
2020-11-12 00:00:00+00:00, BKNG, BUY, 13, 1962.92
2020-05-04 00:00:00+00:00, BKR, BUY, 1562, 13.97
2020-07-09 00:00:00+00:00, BKR, SELL, 1562, 14.65
2020-08-10 00:00:00+00:00, BKR, BUY, 1326, 17.26
2020-09-08 00:00:00+00:00, BKR, SELL, 1326, 13.99
2020-11-04 00:00:00+00:00, BKR, BUY, 1185, 15.66
2020-04-27 00:00:00+00:00, BLK, BUY, 43, 496.65
2020-09-17 00:00:00+00:00, BLK, SELL, 43, 548.41
2020-10-15 00:00:00+00:00, BLK, BUY, 37, 646.24
2020-04-24 00:00:00+00:00, BMY, BUY, 350, 62.25
2020-06-15 00:00:00+00:00, BMY, SELL, 350, 55.10
2020-07-29 00:00:00+00:00, BMY, BUY, 326, 59.15
2020-09-21 00:00:00+00:00, BMY, SELL, 326, 57.77
2020-11-02 00:00:00+00:00, BMY, BUY, 317, 59.49
2020-12-28 00:00:00+00:00, BMY, SELL, 317, 61.12
2020-04-28 00:00:00+00:00, BR, BUY, 194, 112.47
2020-09-24 00:00:00+00:00, BR, SELL, 194, 127.85
2020-10-20 00:00:00+00:00, BR, BUY, 172, 143.49
2020-04-28 00:00:00+00:00, BSX, BUY, 607, 35.93
2020-06-26 00:00:00+00:00, BSX, SELL, 607, 33.28
2020-07-29 00:00:00+00:00, BSX, BUY, 508, 39.81
2020-10-02 00:00:00+00:00, BSX, SELL, 508, 38.48
2020-05-04 00:00:00+00:00, BWA, BUY, 917, 23.79
2020-10-01 00:00:00+00:00, BWA, SELL, 917, 34.81
2020-12-04 00:00:00+00:00, BWA, BUY, 910, 35.10
2020-06-15 00:00:00+00:00, BXP, BUY, 229, 94.95
2020-07-24 00:00:00+00:00, BXP, SELL, 229, 90.67
2020-11-19 00:00:00+00:00, BXP, BUY, 214, 97.42
2020-05-14 00:00:00+00:00, C, BUY, 519, 42.06
2020-07-27 00:00:00+00:00, C, SELL, 519, 51.29
2020-08-19 00:00:00+00:00, C, BUY, 529, 50.29
2020-08-21 00:00:00+00:00, C, SELL, 529, 49.30
2020-08-28 00:00:00+00:00, C, BUY, 499, 52.28
2020-09-10 00:00:00+00:00, C, SELL, 499, 50.95
2020-11-17 00:00:00+00:00, C, BUY, 501, 50.73
2020-04-15 00:00:00+00:00, CAG, BUY, 664, 32.87
2020-06-26 00:00:00+00:00, CAG, SELL, 664, 32.64
2020-07-02 00:00:00+00:00, CAG, BUY, 612, 35.41
2020-09-16 00:00:00+00:00, CAG, SELL, 612, 34.79
2020-10-21 00:00:00+00:00, CAG, BUY, 574, 37.09
2020-11-18 00:00:00+00:00, CAG, SELL, 574, 35.48
2020-03-13 00:00:00+00:00, CAH, BUY, 458, 47.62
2020-03-16 00:00:00+00:00, CAH, SELL, 458, 44.22
2020-04-30 00:00:00+00:00, CAH, BUY, 409, 49.48
2020-07-09 00:00:00+00:00, CAH, SELL, 409, 48.88
2020-08-04 00:00:00+00:00, CAH, BUY, 346, 57.83
2020-08-27 00:00:00+00:00, CAH, SELL, 346, 50.67
2020-11-05 00:00:00+00:00, CAH, BUY, 330, 53.06
2020-05-29 00:00:00+00:00, CARR, BUY, 1066, 20.47
2020-04-27 00:00:00+00:00, CAT, BUY, 189, 115.20
2020-05-28 00:00:00+00:00, CAT, SELL, 189, 120.74
2020-06-03 00:00:00+00:00, CAT, BUY, 180, 127.09
2020-06-03 00:00:00+00:00, CB, BUY, 172, 126.45
2020-08-20 00:00:00+00:00, CB, SELL, 172, 123.44
2020-10-28 00:00:00+00:00, CB, BUY, 167, 127.42
2020-05-06 00:00:00+00:00, CBOE, BUY, 223, 97.48
2020-06-29 00:00:00+00:00, CBOE, SELL, 223, 92.81
2020-09-11 00:00:00+00:00, CBOE, BUY, 234, 88.85
2020-10-06 00:00:00+00:00, CBOE, SELL, 234, 86.84
2020-11-24 00:00:00+00:00, CBOE, BUY, 220, 92.02
2020-05-22 00:00:00+00:00, CBRE, BUY, 541, 40.30
2020-05-29 00:00:00+00:00, CBRE, SELL, 541, 43.98
2020-06-01 00:00:00+00:00, CBRE, BUY, 539, 44.14
2020-07-20 00:00:00+00:00, CBRE, SELL, 539, 44.26
2020-08-26 00:00:00+00:00, CBRE, BUY, 508, 46.98
2020-03-13 00:00:00+00:00, CCI, BUY, 140, 155.09
2020-03-20 00:00:00+00:00, CCI, SELL, 140, 128.06
2020-04-23 00:00:00+00:00, CCI, BUY, 112, 160.55
2020-08-05 00:00:00+00:00, CCI, SELL, 112, 164.52
2020-10-09 00:00:00+00:00, CCI, BUY, 110, 167.36
2020-11-04 00:00:00+00:00, CCI, SELL, 110, 162.13
2020-11-25 00:00:00+00:00, CCI, BUY, 108, 164.96
2020-12-17 00:00:00+00:00, CCI, SELL, 108, 155.75
2020-05-18 00:00:00+00:00, CCL, BUY, 1483, 14.72
2020-07-16 00:00:00+00:00, CCL, SELL, 1483, 15.78
2020-09-02 00:00:00+00:00, CCL, BUY, 1400, 16.71
2020-10-08 00:00:00+00:00, CCL, SELL, 1400, 15.61
2020-11-19 00:00:00+00:00, CCL, BUY, 1202, 18.19
2020-04-20 00:00:00+00:00, CDNS, BUY, 280, 77.84
2020-09-22 00:00:00+00:00, CDNS, SELL, 280, 102.83
2020-10-16 00:00:00+00:00, CDNS, BUY, 249, 115.69
2020-05-01 00:00:00+00:00, CDW, BUY, 204, 106.82
2020-08-14 00:00:00+00:00, CDW, SELL, 204, 113.52
2020-08-18 00:00:00+00:00, CDW, BUY, 209, 110.98
2020-08-19 00:00:00+00:00, CDW, SELL, 209, 111.99
2020-10-05 00:00:00+00:00, CDW, BUY, 185, 125.88
2020-12-28 00:00:00+00:00, CDW, SELL, 185, 131.06
2020-05-05 00:00:00+00:00, CE, BUY, 279, 78.01
2020-07-14 00:00:00+00:00, CE, SELL, 279, 88.84
2020-07-27 00:00:00+00:00, CE, BUY, 261, 95.20
2020-05-18 00:00:00+00:00, CF, BUY, 827, 26.39
2020-07-17 00:00:00+00:00, CF, SELL, 827, 30.36
2020-07-29 00:00:00+00:00, CF, BUY, 800, 31.36
2020-09-28 00:00:00+00:00, CF, SELL, 800, 30.95
2020-11-24 00:00:00+00:00, CF, BUY, 641, 38.65
2020-05-13 00:00:00+00:00, CFG, BUY, 1129, 19.33
2020-07-21 00:00:00+00:00, CFG, SELL, 1129, 25.55
2020-08-17 00:00:00+00:00, CFG, BUY, 1134, 25.44
2020-03-13 00:00:00+00:00, CHD, BUY, 344, 63.29
2020-03-16 00:00:00+00:00, CHD, SELL, 344, 60.43
2020-04-29 00:00:00+00:00, CHD, BUY, 304, 68.37
2020-09-29 00:00:00+00:00, CHD, SELL, 304, 92.85
2020-04-20 00:00:00+00:00, CHRW, BUY, 301, 72.32
2020-11-02 00:00:00+00:00, CHRW, SELL, 301, 87.34
2020-12-31 00:00:00+00:00, CHRW, BUY, 280, 93.87
2020-04-27 00:00:00+00:00, CHTR, BUY, 42, 508.44
2020-10-29 00:00:00+00:00, CHTR, SELL, 42, 576.00
2020-11-23 00:00:00+00:00, CHTR, BUY, 38, 645.04
2020-04-28 00:00:00+00:00, CI, BUY, 115, 189.59
2020-07-07 00:00:00+00:00, CI, SELL, 115, 182.05
2020-09-04 00:00:00+00:00, CI, BUY, 117, 178.61
2020-09-08 00:00:00+00:00, CI, SELL, 117, 173.98
2020-10-26 00:00:00+00:00, CI, BUY, 112, 181.88
2020-06-26 00:00:00+00:00, CINF, BUY, 352, 62.00
2020-09-21 00:00:00+00:00, CINF, SELL, 352, 75.44
2020-10-21 00:00:00+00:00, CINF, BUY, 315, 84.29
2020-10-30 00:00:00+00:00, CINF, SELL, 315, 70.74
2020-11-27 00:00:00+00:00, CINF, BUY, 286, 77.81
2020-03-13 00:00:00+00:00, CL, BUY, 315, 69.10
2020-03-16 00:00:00+00:00, CL, SELL, 315, 62.34
2020-04-27 00:00:00+00:00, CL, BUY, 277, 71.03
2020-09-29 00:00:00+00:00, CL, SELL, 277, 76.22
2020-10-15 00:00:00+00:00, CL, BUY, 265, 79.71
2020-03-13 00:00:00+00:00, CLX, BUY, 130, 167.77
2020-09-02 00:00:00+00:00, CLX, SELL, 130, 223.74
2020-11-06 00:00:00+00:00, CLX, BUY, 133, 218.08
2020-11-09 00:00:00+00:00, CLX, SELL, 133, 194.91
2020-05-15 00:00:00+00:00, CMA, BUY, 726, 30.04
2020-07-17 00:00:00+00:00, CMA, SELL, 726, 35.54
2020-08-14 00:00:00+00:00, CMA, BUY, 617, 41.82
2020-09-30 00:00:00+00:00, CMA, SELL, 617, 38.25
2020-10-20 00:00:00+00:00, CMA, BUY, 546, 43.21
2020-05-08 00:00:00+00:00, CMCSA, BUY, 597, 36.53
2020-10-28 00:00:00+00:00, CMCSA, SELL, 597, 41.98
2020-11-18 00:00:00+00:00, CMCSA, BUY, 510, 49.14
2020-05-06 00:00:00+00:00, CME, BUY, 125, 173.70
2020-06-18 00:00:00+00:00, CME, SELL, 125, 176.32
2020-08-25 00:00:00+00:00, CME, BUY, 126, 174.92
2020-09-25 00:00:00+00:00, CME, SELL, 126, 166.78
2020-12-01 00:00:00+00:00, CME, BUY, 117, 179.16
2020-04-24 00:00:00+00:00, CMG, BUY, 1237, 17.65
2020-11-18 00:00:00+00:00, CMG, SELL, 1237, 25.92
2020-12-01 00:00:00+00:00, CMG, BUY, 1213, 26.42
