Date, Stock, Action, Quantity, Price
2014-04-09 00:00:00+00:00, ADBE, SELL, 3, 63.46
2014-06-05 00:00:00+00:00, ADBE, BUY, 3, 65.47
2014-08-13 00:00:00+00:00, ADBE, SELL, 3, 69.79
2014-09-09 00:00:00+00:00, ADBE, BUY, 3, 72.42
2014-09-23 00:00:00+00:00, ADBE, SELL, 3, 67.79
2014-11-12 00:00:00+00:00, ADBE, BUY, 2, 71.41
2014-03-14 00:00:00+00:00, ADI, BUY, 4, 50.09
2014-05-07 00:00:00+00:00, ADI, SELL, 4, 50.80
2014-06-11 00:00:00+00:00, ADI, BUY, 4, 55.63
2014-07-28 00:00:00+00:00, ADI, SELL, 4, 50.55
2014-11-13 00:00:00+00:00, ADI, BUY, 4, 50.21
2014-03-14 00:00:00+00:00, ADM, BUY, 5, 42.51
2014-10-14 00:00:00+00:00, ADM, SELL, 5, 43.08
2014-11-19 00:00:00+00:00, ADM, BUY, 4, 52.22
2014-03-19 00:00:00+00:00, ADP, BUY, 3, 68.74
2014-04-15 00:00:00+00:00, ADP, SELL, 3, 65.92
2014-05-14 00:00:00+00:00, ADP, BUY, 3, 68.56
2014-10-16 00:00:00+00:00, ADP, SELL, 3, 71.63
2014-10-24 00:00:00+00:00, ADP, BUY, 2, 76.20
2014-03-14 00:00:00+00:00, ADSK, BUY, 4, 50.47
2014-03-24 00:00:00+00:00, ADSK, SELL, 4, 49.74
2014-05-23 00:00:00+00:00, ADSK, BUY, 4, 52.00
2014-08-08 00:00:00+00:00, ADSK, SELL, 4, 53.91
2014-09-30 00:00:00+00:00, ADSK, BUY, 4, 55.10
2014-10-22 00:00:00+00:00, ADSK, SELL, 4, 52.25
2014-11-10 00:00:00+00:00, ADSK, BUY, 3, 59.40
2014-03-14 00:00:00+00:00, AEE, BUY, 5, 41.14
2014-05-15 00:00:00+00:00, AEE, SELL, 5, 39.37
2014-07-09 00:00:00+00:00, AEE, BUY, 5, 39.75
2014-08-06 00:00:00+00:00, AEE, SELL, 5, 36.98
2014-09-10 00:00:00+00:00, AEE, BUY, 5, 38.81
2014-09-23 00:00:00+00:00, AEE, SELL, 5, 38.20
2014-10-20 00:00:00+00:00, AEE, BUY, 4, 40.46
2014-03-14 00:00:00+00:00, AEP, BUY, 4, 50.11
2014-08-04 00:00:00+00:00, AEP, SELL, 4, 51.40
2014-09-15 00:00:00+00:00, AEP, BUY, 4, 52.69
2014-04-10 00:00:00+00:00, AES, BUY, 15, 14.43
2014-05-23 00:00:00+00:00, AES, SELL, 15, 13.61
2014-06-20 00:00:00+00:00, AES, BUY, 13, 15.26
2014-08-11 00:00:00+00:00, AES, SELL, 13, 14.56
2014-12-05 00:00:00+00:00, AES, BUY, 14, 13.68
2014-12-22 00:00:00+00:00, AES, SELL, 14, 13.66
2014-03-14 00:00:00+00:00, AFL, BUY, 7, 32.06
2014-04-09 00:00:00+00:00, AFL, SELL, 7, 31.50
2014-06-26 00:00:00+00:00, AFL, BUY, 7, 31.32
2014-08-05 00:00:00+00:00, AFL, SELL, 7, 29.33
2014-11-12 00:00:00+00:00, AFL, BUY, 7, 29.60
2014-03-14 00:00:00+00:00, AIG, BUY, 4, 48.59
2014-07-31 00:00:00+00:00, AIG, SELL, 4, 51.98
2014-09-03 00:00:00+00:00, AIG, BUY, 4, 55.58
2014-10-08 00:00:00+00:00, AIG, SELL, 4, 52.01
2014-11-17 00:00:00+00:00, AIG, BUY, 4, 54.02
2014-03-14 00:00:00+00:00, AIV, BUY, 55, 4.06
2014-04-15 00:00:00+00:00, AIV, SELL, 55, 3.90
2014-05-05 00:00:00+00:00, AIV, BUY, 51, 4.20
2014-09-23 00:00:00+00:00, AIV, SELL, 51, 4.29
2014-10-29 00:00:00+00:00, AIV, BUY, 48, 4.57
2014-03-20 00:00:00+00:00, AIZ, BUY, 3, 65.73
2014-04-15 00:00:00+00:00, AIZ, SELL, 3, 63.77
2014-04-28 00:00:00+00:00, AIZ, BUY, 3, 66.02
2014-07-03 00:00:00+00:00, AIZ, SELL, 3, 66.11
2014-09-04 00:00:00+00:00, AIZ, BUY, 3, 66.42
2014-10-02 00:00:00+00:00, AIZ, SELL, 3, 63.45
2014-11-07 00:00:00+00:00, AIZ, BUY, 3, 67.97
2014-03-24 00:00:00+00:00, AJG, BUY, 4, 47.10
2014-04-17 00:00:00+00:00, AJG, SELL, 4, 45.17
2014-06-04 00:00:00+00:00, AJG, BUY, 4, 46.22
2014-08-01 00:00:00+00:00, AJG, SELL, 4, 44.71
2014-09-03 00:00:00+00:00, AJG, BUY, 4, 46.68
2014-09-26 00:00:00+00:00, AJG, SELL, 4, 45.45
2014-11-05 00:00:00+00:00, AJG, BUY, 4, 48.18
2014-03-14 00:00:00+00:00, AKAM, BUY, 3, 59.53
2014-04-10 00:00:00+00:00, AKAM, SELL, 3, 52.88
2014-06-09 00:00:00+00:00, AKAM, BUY, 3, 58.13
2014-08-06 00:00:00+00:00, AKAM, SELL, 3, 56.54
2014-09-04 00:00:00+00:00, AKAM, BUY, 3, 60.42
2014-10-13 00:00:00+00:00, AKAM, SELL, 3, 55.55
2014-11-18 00:00:00+00:00, AKAM, BUY, 2, 62.16
2014-03-14 00:00:00+00:00, ALB, BUY, 3, 63.53
2014-07-29 00:00:00+00:00, ALB, SELL, 3, 67.25
2014-09-29 00:00:00+00:00, ALB, BUY, 3, 60.03
2014-09-30 00:00:00+00:00, ALB, SELL, 3, 58.90
2014-11-19 00:00:00+00:00, ALB, BUY, 3, 61.55
2014-12-26 00:00:00+00:00, ALB, SELL, 3, 60.89
2014-06-04 00:00:00+00:00, ALGN, BUY, 4, 53.37
2014-08-07 00:00:00+00:00, ALGN, SELL, 4, 53.54
2014-08-08 00:00:00+00:00, ALGN, BUY, 4, 54.11
2014-09-30 00:00:00+00:00, ALGN, SELL, 4, 51.68
2014-11-13 00:00:00+00:00, ALGN, BUY, 3, 54.71
2014-03-14 00:00:00+00:00, ALK, BUY, 4, 45.74
2014-07-01 00:00:00+00:00, ALK, SELL, 4, 48.79
2014-07-23 00:00:00+00:00, ALK, BUY, 4, 49.69
2014-07-24 00:00:00+00:00, ALK, SELL, 4, 45.03
2014-09-10 00:00:00+00:00, ALK, BUY, 4, 47.49
2014-10-03 00:00:00+00:00, ALK, SELL, 4, 44.15
2014-10-30 00:00:00+00:00, ALK, BUY, 3, 52.14
2014-03-14 00:00:00+00:00, ALL, BUY, 4, 55.13
2014-07-21 00:00:00+00:00, ALL, SELL, 4, 58.01
2014-08-15 00:00:00+00:00, ALL, BUY, 3, 60.69
2014-10-17 00:00:00+00:00, ALL, SELL, 3, 60.64
2014-10-29 00:00:00+00:00, ALL, BUY, 3, 62.98
2014-03-14 00:00:00+00:00, ALLE, BUY, 4, 53.30
2014-04-16 00:00:00+00:00, ALLE, SELL, 4, 50.23
2014-06-05 00:00:00+00:00, ALLE, BUY, 3, 54.31
2014-07-31 00:00:00+00:00, ALLE, SELL, 3, 51.43
2014-11-10 00:00:00+00:00, ALLE, BUY, 3, 52.68
2014-03-14 00:00:00+00:00, AMAT, BUY, 12, 18.72
2014-04-30 00:00:00+00:00, AMAT, SELL, 12, 19.06
2014-06-02 00:00:00+00:00, AMAT, BUY, 11, 20.52
2014-08-06 00:00:00+00:00, AMAT, SELL, 11, 21.15
2014-09-08 00:00:00+00:00, AMAT, BUY, 10, 22.67
2014-10-07 00:00:00+00:00, AMAT, SELL, 10, 20.37
2014-11-13 00:00:00+00:00, AMAT, BUY, 9, 22.62
2014-03-14 00:00:00+00:00, AMCR, BUY, 24, 9.15
2014-03-18 00:00:00+00:00, AMCR, SELL, 24, 9.15
2014-04-28 00:00:00+00:00, AMCR, BUY, 23, 9.49
2014-07-25 00:00:00+00:00, AMCR, SELL, 23, 9.51
2014-09-10 00:00:00+00:00, AMCR, BUY, 22, 10.28
2014-10-29 00:00:00+00:00, AMCR, SELL, 22, 9.84
2014-11-19 00:00:00+00:00, AMCR, BUY, 20, 10.43
2014-03-19 00:00:00+00:00, AMD, BUY, 56, 3.98
2014-07-30 00:00:00+00:00, AMD, SELL, 56, 3.82
2014-08-27 00:00:00+00:00, AMD, BUY, 52, 4.16
2014-09-18 00:00:00+00:00, AMD, SELL, 52, 3.88
2014-03-14 00:00:00+00:00, AME, BUY, 4, 52.62
2014-04-14 00:00:00+00:00, AME, SELL, 4, 50.56
2014-05-13 00:00:00+00:00, AME, BUY, 4, 53.35
2014-07-14 00:00:00+00:00, AME, SELL, 4, 52.55
2014-09-02 00:00:00+00:00, AME, BUY, 4, 52.87
2014-10-02 00:00:00+00:00, AME, SELL, 4, 49.29
2014-11-12 00:00:00+00:00, AME, BUY, 3, 52.22
2014-03-14 00:00:00+00:00, AMGN, BUY, 1, 122.54
2014-04-10 00:00:00+00:00, AMGN, SELL, 1, 114.11
2014-06-12 00:00:00+00:00, AMGN, BUY, 1, 116.20
2014-03-20 00:00:00+00:00, AMP, BUY, 2, 111.72
2014-04-17 00:00:00+00:00, AMP, SELL, 2, 106.03
2014-05-15 00:00:00+00:00, AMP, BUY, 1, 108.23
2014-08-21 00:00:00+00:00, AMP, SELL, 1, 123.48
2014-08-28 00:00:00+00:00, AMP, BUY, 1, 125.21
2014-10-10 00:00:00+00:00, AMP, SELL, 1, 114.55
2014-11-12 00:00:00+00:00, AMP, BUY, 1, 130.28
2014-03-14 00:00:00+00:00, AMT, BUY, 2, 80.39
2014-03-19 00:00:00+00:00, AMT, SELL, 2, 80.68
2014-04-23 00:00:00+00:00, AMT, BUY, 2, 84.03
2014-09-29 00:00:00+00:00, AMT, SELL, 2, 93.55
2014-11-07 00:00:00+00:00, AMT, BUY, 2, 99.47
2014-06-13 00:00:00+00:00, AMZN, BUY, 13, 16.31
2014-08-13 00:00:00+00:00, AMZN, SELL, 13, 16.31
2014-09-05 00:00:00+00:00, AMZN, BUY, 13, 17.32
2014-09-30 00:00:00+00:00, AMZN, SELL, 13, 16.12
2014-11-26 00:00:00+00:00, AMZN, BUY, 12, 16.68
2014-12-26 00:00:00+00:00, AMZN, SELL, 12, 15.45
2014-08-15 00:00:00+00:00, ANET, BUY, 51, 4.36
2014-10-22 00:00:00+00:00, ANET, SELL, 51, 4.51
2014-03-14 00:00:00+00:00, ANSS, BUY, 2, 75.85
2014-03-18 00:00:00+00:00, ANSS, SELL, 2, 75.83
2014-06-19 00:00:00+00:00, ANSS, BUY, 3, 75.10
2014-09-30 00:00:00+00:00, ANSS, SELL, 3, 75.67
2014-11-14 00:00:00+00:00, ANSS, BUY, 2, 79.79
2014-03-14 00:00:00+00:00, AON, BUY, 2, 83.42
2014-04-10 00:00:00+00:00, AON, SELL, 2, 79.88
2014-05-13 00:00:00+00:00, AON, BUY, 2, 86.44
2014-07-29 00:00:00+00:00, AON, SELL, 2, 86.14
2014-09-17 00:00:00+00:00, AON, BUY, 2, 86.99
2014-10-13 00:00:00+00:00, AON, SELL, 2, 79.55
2014-11-13 00:00:00+00:00, AON, BUY, 2, 89.91
2014-05-12 00:00:00+00:00, AOS, BUY, 9, 24.31
2014-07-16 00:00:00+00:00, AOS, SELL, 9, 23.83
2014-09-02 00:00:00+00:00, AOS, BUY, 8, 24.70
2014-10-07 00:00:00+00:00, AOS, SELL, 8, 23.40
2014-10-31 00:00:00+00:00, AOS, BUY, 7, 26.67
2014-04-04 00:00:00+00:00, APA, BUY, 2, 85.47
2014-08-27 00:00:00+00:00, APA, SELL, 2, 101.53
2014-03-14 00:00:00+00:00, APD, BUY, 2, 110.80
2014-04-21 00:00:00+00:00, APD, SELL, 2, 108.74
2014-05-29 00:00:00+00:00, APD, BUY, 1, 111.21
2014-09-16 00:00:00+00:00, APD, SELL, 1, 121.63
2014-11-10 00:00:00+00:00, APD, BUY, 1, 124.79
2014-03-14 00:00:00+00:00, APH, BUY, 19, 11.31
2014-08-05 00:00:00+00:00, APH, SELL, 19, 12.17
2014-08-08 00:00:00+00:00, APH, BUY, 19, 12.32
2014-10-09 00:00:00+00:00, APH, SELL, 19, 12.34
2014-11-18 00:00:00+00:00, APH, BUY, 18, 12.89
2014-03-14 00:00:00+00:00, APTV, BUY, 4, 54.46
2014-05-05 00:00:00+00:00, APTV, SELL, 4, 56.94
2014-05-06 00:00:00+00:00, APTV, BUY, 4, 56.39
2014-05-22 00:00:00+00:00, APTV, SELL, 4, 56.89
2014-05-23 00:00:00+00:00, APTV, BUY, 4, 58.68
2014-08-01 00:00:00+00:00, APTV, SELL, 4, 56.06
2014-08-26 00:00:00+00:00, APTV, BUY, 3, 58.68
2014-09-24 00:00:00+00:00, APTV, SELL, 3, 54.12
2014-11-10 00:00:00+00:00, APTV, BUY, 3, 58.57
2014-03-14 00:00:00+00:00, ARE, BUY, 3, 72.97
2014-04-15 00:00:00+00:00, ARE, SELL, 3, 73.68
2014-04-16 00:00:00+00:00, ARE, BUY, 3, 73.98
2014-04-21 00:00:00+00:00, ARE, SELL, 3, 73.43
2014-04-24 00:00:00+00:00, ARE, BUY, 3, 74.01
2014-09-19 00:00:00+00:00, ARE, SELL, 3, 75.18
2014-10-24 00:00:00+00:00, ARE, BUY, 2, 82.21
2014-04-04 00:00:00+00:00, ATO, BUY, 4, 47.65
2014-07-29 00:00:00+00:00, ATO, SELL, 4, 50.53
2014-09-10 00:00:00+00:00, ATO, BUY, 4, 50.17
2014-09-29 00:00:00+00:00, ATO, SELL, 4, 47.84
2014-10-29 00:00:00+00:00, ATO, BUY, 4, 52.45
2014-03-14 00:00:00+00:00, AVB, BUY, 1, 129.75
2014-09-24 00:00:00+00:00, AVB, SELL, 1, 142.05
2014-10-30 00:00:00+00:00, AVB, BUY, 1, 153.56
2014-03-14 00:00:00+00:00, AVGO, BUY, 36, 6.27
2014-04-28 00:00:00+00:00, AVGO, SELL, 36, 6.08
2014-05-09 00:00:00+00:00, AVGO, BUY, 32, 6.74
2014-08-07 00:00:00+00:00, AVGO, SELL, 32, 6.96
2014-08-26 00:00:00+00:00, AVGO, BUY, 29, 7.60
2014-10-20 00:00:00+00:00, AVGO, SELL, 29, 7.80
2014-11-14 00:00:00+00:00, AVGO, BUY, 26, 8.90
2014-03-14 00:00:00+00:00, AVY, BUY, 4, 50.48
2014-04-29 00:00:00+00:00, AVY, SELL, 4, 48.49
2014-06-17 00:00:00+00:00, AVY, BUY, 4, 50.61
2014-08-01 00:00:00+00:00, AVY, SELL, 4, 47.31
2014-11-13 00:00:00+00:00, AVY, BUY, 4, 48.09
2014-03-14 00:00:00+00:00, AWK, BUY, 4, 45.56
2014-08-06 00:00:00+00:00, AWK, SELL, 4, 46.41
2014-08-27 00:00:00+00:00, AWK, BUY, 4, 50.38
2014-10-03 00:00:00+00:00, AWK, SELL, 4, 48.19
2014-10-27 00:00:00+00:00, AWK, BUY, 4, 51.79
2014-03-14 00:00:00+00:00, AXP, BUY, 2, 90.17
2014-04-14 00:00:00+00:00, AXP, SELL, 2, 85.50
2014-05-29 00:00:00+00:00, AXP, BUY, 2, 91.28
2014-07-31 00:00:00+00:00, AXP, SELL, 2, 88.00
2014-11-11 00:00:00+00:00, AXP, BUY, 2, 91.74
2014-04-25 00:00:00+00:00, BA, BUY, 1, 128.66
2014-07-03 00:00:00+00:00, BA, SELL, 1, 128.51
2014-09-08 00:00:00+00:00, BA, BUY, 1, 127.98
2014-10-16 00:00:00+00:00, BA, SELL, 1, 120.29
2014-11-19 00:00:00+00:00, BA, BUY, 1, 131.61
2014-03-14 00:00:00+00:00, BAC, BUY, 13, 16.80
2014-04-17 00:00:00+00:00, BAC, SELL, 13, 16.15
2014-06-20 00:00:00+00:00, BAC, BUY, 14, 15.45
2014-08-04 00:00:00+00:00, BAC, SELL, 14, 15.05
2014-08-29 00:00:00+00:00, BAC, BUY, 13, 16.09
2014-11-03 00:00:00+00:00, BAC, SELL, 13, 17.27
2014-11-07 00:00:00+00:00, BAC, BUY, 13, 17.36
2014-04-01 00:00:00+00:00, BAX, BUY, 5, 40.02
2014-06-20 00:00:00+00:00, BAX, SELL, 5, 40.08
2014-07-14 00:00:00+00:00, BAX, BUY, 5, 41.71
2014-08-22 00:00:00+00:00, BAX, SELL, 5, 40.76
2014-11-24 00:00:00+00:00, BAX, BUY, 5, 39.35
2014-03-25 00:00:00+00:00, BBY, BUY, 8, 26.19
2014-04-29 00:00:00+00:00, BBY, SELL, 8, 25.79
2014-05-27 00:00:00+00:00, BBY, BUY, 8, 27.07
2014-08-21 00:00:00+00:00, BBY, SELL, 8, 31.13
2014-09-04 00:00:00+00:00, BBY, BUY, 7, 32.16
2014-10-22 00:00:00+00:00, BBY, SELL, 7, 32.84
2014-11-07 00:00:00+00:00, BBY, BUY, 7, 35.18
2014-03-14 00:00:00+00:00, BDX, BUY, 2, 112.54
2014-04-21 00:00:00+00:00, BDX, SELL, 2, 111.35
2014-05-21 00:00:00+00:00, BDX, BUY, 1, 113.17
2014-08-04 00:00:00+00:00, BDX, SELL, 1, 114.03
2014-10-09 00:00:00+00:00, BDX, BUY, 1, 124.82
2014-04-03 00:00:00+00:00, BEN, BUY, 4, 54.59
2014-05-01 00:00:00+00:00, BEN, SELL, 4, 52.52
2014-05-12 00:00:00+00:00, BEN, BUY, 3, 55.45
2014-08-05 00:00:00+00:00, BEN, SELL, 3, 53.17
2014-09-15 00:00:00+00:00, BEN, BUY, 3, 55.38
2014-10-01 00:00:00+00:00, BEN, SELL, 3, 54.17
2014-11-13 00:00:00+00:00, BEN, BUY, 3, 56.80
2014-03-14 00:00:00+00:00, BIO, BUY, 1, 126.40
2014-03-25 00:00:00+00:00, BIO, SELL, 1, 126.21
2014-08-25 00:00:00+00:00, BIO, BUY, 1, 119.58
2014-09-25 00:00:00+00:00, BIO, SELL, 1, 115.37
2014-11-24 00:00:00+00:00, BIO, BUY, 1, 119.67
2014-03-20 00:00:00+00:00, BK, BUY, 6, 35.22
2014-05-06 00:00:00+00:00, BK, SELL, 6, 33.60
2014-05-29 00:00:00+00:00, BK, BUY, 6, 34.58
2014-10-10 00:00:00+00:00, BK, SELL, 6, 36.89
2014-11-18 00:00:00+00:00, BK, BUY, 5, 39.69
2014-03-14 00:00:00+00:00, BKR, BUY, 3, 61.80
2014-08-06 00:00:00+00:00, BKR, SELL, 3, 68.17
2014-12-02 00:00:00+00:00, BKR, BUY, 4, 56.75
2014-12-31 00:00:00+00:00, BKR, SELL, 4, 56.07
2014-03-14 00:00:00+00:00, BMY, BUY, 4, 54.00
2014-04-08 00:00:00+00:00, BMY, SELL, 4, 49.06
2014-07-22 00:00:00+00:00, BMY, BUY, 4, 49.12
2014-10-20 00:00:00+00:00, BMY, SELL, 4, 50.56
2014-10-28 00:00:00+00:00, BMY, BUY, 3, 54.20
2014-03-14 00:00:00+00:00, BR, BUY, 6, 37.23
2014-04-07 00:00:00+00:00, BR, SELL, 6, 36.25
2014-05-09 00:00:00+00:00, BR, BUY, 5, 38.50
2014-08-01 00:00:00+00:00, BR, SELL, 5, 40.52
2014-08-22 00:00:00+00:00, BR, BUY, 5, 42.12
2014-10-10 00:00:00+00:00, BR, SELL, 5, 39.79
2014-11-07 00:00:00+00:00, BR, BUY, 4, 44.44
2014-03-14 00:00:00+00:00, BSX, BUY, 17, 13.01
2014-03-20 00:00:00+00:00, BSX, SELL, 17, 13.10
2014-04-02 00:00:00+00:00, BSX, BUY, 16, 13.69
2014-05-05 00:00:00+00:00, BSX, SELL, 16, 13.07
2014-07-16 00:00:00+00:00, BSX, BUY, 16, 12.87
2014-08-07 00:00:00+00:00, BSX, SELL, 16, 12.26
2014-11-03 00:00:00+00:00, BSX, BUY, 15, 13.30
2014-12-29 00:00:00+00:00, BSX, SELL, 15, 13.23
2014-03-14 00:00:00+00:00, BWA, BUY, 4, 53.81
2014-05-08 00:00:00+00:00, BWA, SELL, 4, 52.66
2014-05-12 00:00:00+00:00, BWA, BUY, 4, 53.79
2014-05-15 00:00:00+00:00, BWA, SELL, 4, 51.99
2014-06-05 00:00:00+00:00, BWA, BUY, 3, 57.35
2014-08-05 00:00:00+00:00, BWA, SELL, 3, 54.04
2014-11-13 00:00:00+00:00, BWA, BUY, 4, 48.68
2014-12-19 00:00:00+00:00, BWA, SELL, 4, 48.26
2014-03-14 00:00:00+00:00, BXP, BUY, 2, 111.85
2014-06-26 00:00:00+00:00, BXP, SELL, 2, 117.31
2014-07-18 00:00:00+00:00, BXP, BUY, 1, 121.69
2014-09-17 00:00:00+00:00, BXP, SELL, 1, 117.94
2014-10-28 00:00:00+00:00, BXP, BUY, 1, 123.12
2014-06-09 00:00:00+00:00, C, BUY, 4, 49.58
2014-10-21 00:00:00+00:00, C, SELL, 4, 51.27
2014-11-10 00:00:00+00:00, C, BUY, 4, 53.89
2014-04-03 00:00:00+00:00, CAG, BUY, 9, 24.50
2014-06-30 00:00:00+00:00, CAG, SELL, 9, 23.10
2014-08-14 00:00:00+00:00, CAG, BUY, 8, 24.80
2014-03-14 00:00:00+00:00, CAH, BUY, 3, 72.29
2014-04-10 00:00:00+00:00, CAH, SELL, 3, 67.19
2014-06-06 00:00:00+00:00, CAH, BUY, 2, 70.77
2014-03-14 00:00:00+00:00, CAT, BUY, 2, 95.39
2014-08-05 00:00:00+00:00, CAT, SELL, 2, 101.50
2014-09-05 00:00:00+00:00, CAT, BUY, 2, 108.54
2014-09-25 00:00:00+00:00, CAT, SELL, 2, 99.51
2014-11-14 00:00:00+00:00, CAT, BUY, 2, 101.34
2014-12-17 00:00:00+00:00, CAT, SELL, 2, 89.75
2014-03-14 00:00:00+00:00, CB, BUY, 2, 97.78
2014-07-31 00:00:00+00:00, CB, SELL, 2, 100.10
2014-09-03 00:00:00+00:00, CB, BUY, 2, 106.43
2014-10-20 00:00:00+00:00, CB, SELL, 2, 105.09
2014-10-30 00:00:00+00:00, CB, BUY, 2, 108.96
2014-03-14 00:00:00+00:00, CBOE, BUY, 4, 55.04
2014-04-14 00:00:00+00:00, CBOE, SELL, 4, 47.42
2014-08-08 00:00:00+00:00, CBOE, BUY, 4, 47.82
2014-03-14 00:00:00+00:00, CBRE, BUY, 8, 27.23
2014-04-14 00:00:00+00:00, CBRE, SELL, 8, 26.74
2014-05-13 00:00:00+00:00, CBRE, BUY, 7, 28.59
2014-08-18 00:00:00+00:00, CBRE, SELL, 7, 31.43
2014-11-06 00:00:00+00:00, CBRE, BUY, 7, 31.80
2014-03-14 00:00:00+00:00, CCI, BUY, 3, 74.94
2014-04-15 00:00:00+00:00, CCI, SELL, 3, 73.50
2014-05-12 00:00:00+00:00, CCI, BUY, 2, 77.34
2014-06-23 00:00:00+00:00, CCI, SELL, 2, 74.06
2014-08-08 00:00:00+00:00, CCI, BUY, 2, 77.43
2014-11-24 00:00:00+00:00, CCI, SELL, 2, 82.17
2014-05-14 00:00:00+00:00, CCL, BUY, 5, 38.97
2014-07-01 00:00:00+00:00, CCL, SELL, 5, 37.52
2014-08-29 00:00:00+00:00, CCL, BUY, 5, 37.88
2014-10-17 00:00:00+00:00, CCL, SELL, 5, 34.92
2014-11-12 00:00:00+00:00, CCL, BUY, 5, 40.43
2014-03-14 00:00:00+00:00, CDNS, BUY, 14, 15.27
2014-04-17 00:00:00+00:00, CDNS, SELL, 14, 14.86
2014-05-15 00:00:00+00:00, CDNS, BUY, 14, 15.55
2014-08-12 00:00:00+00:00, CDNS, SELL, 14, 16.91
2014-08-29 00:00:00+00:00, CDNS, BUY, 13, 17.63
2014-10-09 00:00:00+00:00, CDNS, SELL, 13, 17.23
2014-11-11 00:00:00+00:00, CDNS, BUY, 12, 18.58
2014-03-14 00:00:00+00:00, CDW, BUY, 9, 24.79
2014-08-08 00:00:00+00:00, CDW, SELL, 9, 30.85
2014-08-22 00:00:00+00:00, CDW, BUY, 8, 33.12
2014-09-25 00:00:00+00:00, CDW, SELL, 8, 30.34
2014-11-12 00:00:00+00:00, CDW, BUY, 7, 32.47
2014-03-14 00:00:00+00:00, CE, BUY, 4, 53.72
2014-07-31 00:00:00+00:00, CE, SELL, 4, 58.21
2014-09-15 00:00:00+00:00, CE, BUY, 4, 60.30
2014-10-03 00:00:00+00:00, CE, SELL, 4, 56.76
2014-11-14 00:00:00+00:00, CE, BUY, 3, 59.76
2014-03-14 00:00:00+00:00, CF, BUY, 4, 50.46
2014-04-25 00:00:00+00:00, CF, SELL, 4, 48.14
2014-07-16 00:00:00+00:00, CF, BUY, 4, 49.07
2014-10-30 00:00:00+00:00, CF, SELL, 4, 51.85
2014-11-26 00:00:00+00:00, CF, BUY, 4, 54.33
2014-12-03 00:00:00+00:00, CFG, BUY, 9, 24.23
2014-03-14 00:00:00+00:00, CHD, BUY, 6, 34.19
2014-05-16 00:00:00+00:00, CHD, SELL, 6, 33.87
2014-06-10 00:00:00+00:00, CHD, BUY, 6, 34.76
2014-07-18 00:00:00+00:00, CHD, SELL, 6, 33.89
2014-09-03 00:00:00+00:00, CHD, BUY, 6, 34.28
2014-04-17 00:00:00+00:00, CHRW, BUY, 3, 56.74
